"","subject_ID","breed","preregistered_data","condition_order","condition","trial_num","treat_location","response","age","sex","dog_training_experience","research_experience"
"824","messerli_md1_012","Border_Collie","before_prereg","ost","non",8,"L",0,1,"F",4,2
"825","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",1,"R",1,1,"M",2.5,0
"826","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",2,"L",0,1,"M",2.5,0
"827","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",3,"R",1,1,"M",2.5,0
"828","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",4,"L",1,1,"M",2.5,0
"829","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",5,"L",1,1,"M",2.5,0
"830","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",6,"R",1,1,"M",2.5,0
"831","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",7,"L",1,1,"M",2.5,0
"832","messerli_md1_013","JP_Russell_Terrier","before_prereg","non","ost",8,"R",1,1,"M",2.5,0
"833","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",1,"R",0,3,"M",3.125,3
"834","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",2,"L",1,3,"M",3.125,3
"835","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",3,"L",1,3,"M",3.125,3
"836","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",4,"R",1,3,"M",3.125,3
"837","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",5,"L",1,3,"M",3.125,3
"838","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",6,"R",1,3,"M",3.125,3
"839","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",7,"R",0,3,"M",3.125,3
"840","messerli_md1_014","Australian_Shepherd","before_prereg","ost","non",8,"L",0,3,"M",3.125,3
"841","messerli_md1_015","MIX","before_prereg","non","ost",1,"L",1,9,"F",1.75,0
"842","messerli_md1_015","MIX","before_prereg","non","ost",2,"R",0,9,"F",1.75,0
"843","messerli_md1_015","MIX","before_prereg","non","ost",3,"R",1,9,"F",1.75,0
"844","messerli_md1_015","MIX","before_prereg","non","ost",4,"L",1,9,"F",1.75,0
"845","messerli_md1_015","MIX","before_prereg","non","ost",5,"R",1,9,"F",1.75,0
"846","messerli_md1_015","MIX","before_prereg","non","ost",6,"L",1,9,"F",1.75,0
"847","messerli_md1_015","MIX","before_prereg","non","ost",7,"R",1,9,"F",1.75,0
"848","messerli_md1_015","MIX","before_prereg","non","ost",8,"L",1,9,"F",1.75,0
"849","messerli_md1_016","MIX","before_prereg","ost","non",1,"R",0,5,"F",2.5,0
"850","messerli_md1_016","MIX","before_prereg","ost","non",2,"L",1,5,"F",2.5,0
"851","messerli_md1_016","MIX","before_prereg","ost","non",3,"L",1,5,"F",2.5,0
"852","messerli_md1_016","MIX","before_prereg","ost","non",4,"R",1,5,"F",2.5,0
"853","messerli_md1_016","MIX","before_prereg","ost","non",5,"L",1,5,"F",2.5,0
"854","messerli_md1_016","MIX","before_prereg","ost","non",6,"R",0,5,"F",2.5,0
"855","messerli_md1_016","MIX","before_prereg","ost","non",7,"R",0,5,"F",2.5,0
"856","messerli_md1_016","MIX","before_prereg","ost","non",8,"L",0,5,"F",2.5,0
"857","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",1,"L",1,2,"F",2.875,0
"858","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",2,"R",1,2,"F",2.875,0
"859","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",3,"R",1,2,"F",2.875,0
"860","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",4,"L",0,2,"F",2.875,0
"861","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",5,"R",0,2,"F",2.875,0
"862","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",6,"L",1,2,"F",2.875,0
"863","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",7,"R",1,2,"F",2.875,0
"864","messerli_md1_017","Australian_Shepherd","before_prereg","ost","non",8,"L",1,2,"F",2.875,0
"865","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",1,"R",1,8,"F",2.5,2
"866","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",2,"L",1,8,"F",2.5,2
"867","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",3,"L",1,8,"F",2.5,2
"868","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",4,"R",1,8,"F",2.5,2
"869","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",5,"L",1,8,"F",2.5,2
"870","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",6,"R",1,8,"F",2.5,2
"871","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",7,"R",1,8,"F",2.5,2
"872","messerli_md1_018","Rhodesian_Ridgeback","before_prereg","ost","non",8,"L",0,8,"F",2.5,2
"873","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",1,"R",0,3,"F",2.375,3
"874","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",2,"L",0,3,"F",2.375,3
"875","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",3,"R",1,3,"F",2.375,3
"876","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",4,"L",0,3,"F",2.375,3
"877","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",5,"L",1,3,"F",2.375,3
"878","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",6,"R",0,3,"F",2.375,3
"879","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",7,"L",1,3,"F",2.375,3
"880","messerli_md1_019","Rhodesian_Ridgeback","before_prereg","non","ost",8,"R",1,3,"F",2.375,3
"881","messerli_md1_020","Border_Collie","before_prereg","ost","non",1,"L",1,11,"M",4,3
"882","messerli_md1_020","Border_Collie","before_prereg","ost","non",2,"R",1,11,"M",4,3
"883","messerli_md1_020","Border_Collie","before_prereg","ost","non",3,"R",0,11,"M",4,3
"884","messerli_md1_020","Border_Collie","before_prereg","ost","non",4,"L",0,11,"M",4,3
"885","messerli_md1_020","Border_Collie","before_prereg","ost","non",5,"R",1,11,"M",4,3
"886","messerli_md1_020","Border_Collie","before_prereg","ost","non",6,"L",0,11,"M",4,3
"887","messerli_md1_020","Border_Collie","before_prereg","ost","non",7,"R",1,11,"M",4,3
"888","messerli_md1_020","Border_Collie","before_prereg","ost","non",8,"L",0,11,"M",4,3
"889","messerli_md1_021","MIX","before_prereg","ost","non",1,"L",1,6,"M",2.8125,3
"890","messerli_md1_021","MIX","before_prereg","ost","non",2,"R",1,6,"M",2.8125,3
"891","messerli_md1_021","MIX","before_prereg","ost","non",3,"R",1,6,"M",2.8125,3
"892","messerli_md1_021","MIX","before_prereg","ost","non",4,"L",1,6,"M",2.8125,3
"893","messerli_md1_021","MIX","before_prereg","ost","non",5,"R",1,6,"M",2.8125,3
"894","messerli_md1_021","MIX","before_prereg","ost","non",6,"L",1,6,"M",2.8125,3
"895","messerli_md1_021","MIX","before_prereg","ost","non",7,"R",0,6,"M",2.8125,3
"896","messerli_md1_021","MIX","before_prereg","ost","non",8,"L",1,6,"M",2.8125,3
"897","messerli_md1_022","Border_Collie","before_prereg","non","ost",1,"L",0,5,"M",3.125,1
"898","messerli_md1_022","Border_Collie","before_prereg","non","ost",2,"R",1,5,"M",3.125,1
"899","messerli_md1_022","Border_Collie","before_prereg","non","ost",3,"R",1,5,"M",3.125,1
"900","messerli_md1_022","Border_Collie","before_prereg","non","ost",4,"L",0,5,"M",3.125,1
"901","messerli_md1_022","Border_Collie","before_prereg","non","ost",5,"R",1,5,"M",3.125,1
"902","messerli_md1_022","Border_Collie","before_prereg","non","ost",6,"L",1,5,"M",3.125,1
"903","messerli_md1_022","Border_Collie","before_prereg","non","ost",7,"R",1,5,"M",3.125,1
"904","messerli_md1_022","Border_Collie","before_prereg","non","ost",8,"L",1,5,"M",3.125,1
"905","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",1,"L",1,6,"F",3.125,0
"906","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",2,"R",1,6,"F",3.125,0
"907","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",3,"R",1,6,"F",3.125,0
"908","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",4,"L",1,6,"F",3.125,0
"909","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",5,"R",1,6,"F",3.125,0
"910","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",6,"L",1,6,"F",3.125,0
"911","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",7,"R",1,6,"F",3.125,0
"912","messerli_md1_023","JP_Russell_Terrier","before_prereg","non","ost",8,"L",1,6,"F",3.125,0
"913","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",1,"R",1,12,"F",2,3
"914","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",2,"L",1,12,"F",2,3
"915","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",3,"R",0,12,"F",2,3
"916","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",4,"L",1,12,"F",2,3
"917","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",5,"L",1,12,"F",2,3
"918","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",6,"R",1,12,"F",2,3
"919","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",7,"L",1,12,"F",2,3
"920","messerli_md1_025","Labrador_Retriever","before_prereg","non","ost",8,"R",0,12,"F",2,3
"921","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",1,"R",1,5,"F",3.125,3
"922","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",2,"L",0,5,"F",3.125,3
"923","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",3,"L",0,5,"F",3.125,3
"924","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",4,"R",1,5,"F",3.125,3
"925","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",5,"L",0,5,"F",3.125,3
"926","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",6,"R",1,5,"F",3.125,3
"927","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",7,"R",1,5,"F",3.125,3
"928","messerli_md1_026","Labrador_Retriever","before_prereg","ost","non",8,"L",1,5,"F",3.125,3
"929","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",1,"R",0,2,"F",2.625,1
"930","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",2,"L",0,2,"F",2.625,1
"931","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",3,"R",0,2,"F",2.625,1
"932","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",4,"L",0,2,"F",2.625,1
"933","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",5,"L",1,2,"F",2.625,1
"934","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",6,"R",1,2,"F",2.625,1
"935","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",7,"L",1,2,"F",2.625,1
"936","messerli_md1_027","Labrador_Retriever","before_prereg","non","ost",8,"R",1,2,"F",2.625,1
"937","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",1,"R",1,6,"M",3,0
"938","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",2,"L",1,6,"M",3,0
"939","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",3,"L",1,6,"M",3,0
"940","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",4,"R",1,6,"M",3,0
"941","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",5,"L",1,6,"M",3,0
"942","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",6,"R",1,6,"M",3,0
"943","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",7,"R",0,6,"M",3,0
"944","messerli_md1_029","White Swiss Shepherd Dog","before_prereg","ost","non",8,"L",0,6,"M",3,0
"945","messerli_md1_030","Border_Collie","before_prereg","non","ost",1,"L",1,4,"F",3.25,3
"946","messerli_md1_030","Border_Collie","before_prereg","non","ost",2,"R",0,4,"F",3.25,3
"947","messerli_md1_030","Border_Collie","before_prereg","non","ost",3,"R",0,4,"F",3.25,3
"948","messerli_md1_030","Border_Collie","before_prereg","non","ost",4,"L",1,4,"F",3.25,3
"949","messerli_md1_030","Border_Collie","before_prereg","non","ost",5,"R",0,4,"F",3.25,3
"950","messerli_md1_030","Border_Collie","before_prereg","non","ost",6,"L",1,4,"F",3.25,3
"951","messerli_md1_030","Border_Collie","before_prereg","non","ost",7,"R",0,4,"F",3.25,3
"952","messerli_md1_030","Border_Collie","before_prereg","non","ost",8,"L",1,4,"F",3.25,3
"953","messerli_md1_031","Border_Collie","before_prereg","non","ost",1,"R",1,10,"M",2.625,3
"954","messerli_md1_031","Border_Collie","before_prereg","non","ost",2,"L",1,10,"M",2.625,3
"955","messerli_md1_031","Border_Collie","before_prereg","non","ost",3,"R",1,10,"M",2.625,3
"956","messerli_md1_031","Border_Collie","before_prereg","non","ost",4,"L",0,10,"M",2.625,3
"957","messerli_md1_031","Border_Collie","before_prereg","non","ost",5,"L",0,10,"M",2.625,3
"958","messerli_md1_031","Border_Collie","before_prereg","non","ost",6,"R",1,10,"M",2.625,3
"959","messerli_md1_031","Border_Collie","before_prereg","non","ost",7,"L",1,10,"M",2.625,3
"960","messerli_md1_031","Border_Collie","before_prereg","non","ost",8,"R",1,10,"M",2.625,3
"961","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",1,"R",1,3,"F",2.5,2
"962","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",2,"L",0,3,"F",2.5,2
"963","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",3,"R",1,3,"F",2.5,2
"964","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",4,"L",0,3,"F",2.5,2
"965","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",5,"L",0,3,"F",2.5,2
"966","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",6,"R",0,3,"F",2.5,2
"967","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",7,"L",1,3,"F",2.5,2
"968","messerli_md1_032","White Swiss Shepherd Dog","before_prereg","non","ost",8,"R",0,3,"F",2.5,2
"969","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",1,"L",1,5,"M",2.625,0
"970","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",2,"R",0,5,"M",2.625,0
"971","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",3,"R",1,5,"M",2.625,0
"972","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",4,"L",1,5,"M",2.625,0
"973","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",5,"R",0,5,"M",2.625,0
"974","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",6,"L",1,5,"M",2.625,0
"975","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",7,"R",0,5,"M",2.625,0
"976","messerli_md1_034","White Swiss Shepherd Dog","after_prereg","non","ost",8,"L",1,5,"M",2.625,0
"977","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",1,"R",1,3,"M",2.8125,1
"978","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",2,"L",0,3,"M",2.8125,1
"979","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",3,"L",1,3,"M",2.8125,1
"980","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",4,"R",0,3,"M",2.8125,1
"981","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",5,"L",1,3,"M",2.8125,1
"982","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",6,"R",0,3,"M",2.8125,1
"983","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",7,"R",0,3,"M",2.8125,1
"984","messerli_md1_035","JP_Russell_Terrier","after_prereg","ost","non",8,"L",1,3,"M",2.8125,1
"985","messerli_md1_036","Border_Collie","after_prereg","non","ost",1,"R",0,2,"M",3.125,0
"986","messerli_md1_036","Border_Collie","after_prereg","non","ost",2,"L",1,2,"M",3.125,0
"987","messerli_md1_036","Border_Collie","after_prereg","non","ost",3,"R",0,2,"M",3.125,0
"988","messerli_md1_036","Border_Collie","after_prereg","non","ost",4,"L",1,2,"M",3.125,0
"989","messerli_md1_036","Border_Collie","after_prereg","non","ost",5,"L",1,2,"M",3.125,0
"990","messerli_md1_036","Border_Collie","after_prereg","non","ost",6,"R",0,2,"M",3.125,0
"991","messerli_md1_036","Border_Collie","after_prereg","non","ost",7,"L",1,2,"M",3.125,0
"992","messerli_md1_036","Border_Collie","after_prereg","non","ost",8,"R",0,2,"M",3.125,0
"993","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",1,"R",1,5,"M",2.375,3
"994","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",2,"L",1,5,"M",2.375,3
"995","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",3,"L",0,5,"M",2.375,3
"996","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",4,"R",1,5,"M",2.375,3
"997","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",5,"L",0,5,"M",2.375,3
"998","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",6,"R",1,5,"M",2.375,3
"999","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",7,"R",0,5,"M",2.375,3
"1000","messerli_md1_037","Siberian_Husky","after_prereg","ost","non",8,"L",1,5,"M",2.375,3
"1001","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",1,"R",0,4,"M",3.4375,3
"1002","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",2,"L",0,4,"M",3.4375,3
"1003","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",3,"L",1,4,"M",3.4375,3
"1004","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",4,"R",1,4,"M",3.4375,3
"1005","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",5,"L",0,4,"M",3.4375,3
"1006","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",6,"R",1,4,"M",3.4375,3
"1007","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",7,"R",1,4,"M",3.4375,3
"1008","messerli_md1_038","White Swiss Shepherd Dog","after_prereg","ost","non",8,"L",1,4,"M",3.4375,3
"1009","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",1,"L",0,2,"F",2.875,3
"1010","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",2,"R",1,2,"F",2.875,3
"1011","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",3,"R",0,2,"F",2.875,3
"1012","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",4,"L",1,2,"F",2.875,3
"1013","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",5,"R",1,2,"F",2.875,3
"1014","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",6,"L",0,2,"F",2.875,3
"1015","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",7,"R",1,2,"F",2.875,3
"1016","messerli_md1_039","JP_Russell_Terrier","after_prereg","ost","non",8,"L",0,2,"F",2.875,3
"1017","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",1,"L",1,6,"F",3.25,3
"1018","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",2,"R",0,6,"F",3.25,3
"1019","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",3,"R",0,6,"F",3.25,3
"1020","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",4,"L",1,6,"F",3.25,3
"1021","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",5,"R",0,6,"F",3.25,3
"1022","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",6,"L",1,6,"F",3.25,3
"1023","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",7,"R",0,6,"F",3.25,3
"1024","messerli_md1_041","Australian_Shepherd","after_prereg","non","ost",8,"L",1,6,"F",3.25,3
"1025","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",1,"R",0,5,"M",1.625,3
"1026","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",2,"L",0,5,"M",1.625,3
"1027","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",3,"R",0,5,"M",1.625,3
"1028","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",4,"L",0,5,"M",1.625,3
"1029","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",5,"L",1,5,"M",1.625,3
"1030","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",6,"R",0,5,"M",1.625,3
"1031","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",7,"L",0,5,"M",1.625,3
"1032","messerli_md1_042","Siberian_Husky","after_prereg","non","ost",8,"R",1,5,"M",1.625,3
"1033","messerli_md1_044","Siberian_Husky","after_prereg","ost","non",1,"R",1,7,"M",2,3
"1034","messerli_md1_044","Siberian_Husky","after_prereg","ost","non",2,"L",0,7,"M",2,3
